file_id,ID,interpretation,number,song,file_path
S59_hum_4_Rain.wav,S59,hum,4,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S59_hum_4_Rain.wav
S65_hum_4_Showman.wav,S65,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S65_hum_4_Showman.wav
S154_whistle_2_Mamma.wav,S154,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S154_whistle_2_Mamma.wav
S193_hum_2_Panther.wav,S193,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S193_hum_2_Panther.wav
S40_hum_2_mamma.wav,S40,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S40_hum_2_mamma.wav
S1_hum_2_Panther.wav,S1,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S1_hum_2_Panther.wav
S103_hum_1_Showman.wav,S103,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S103_hum_1_Showman.wav
S72_whistle_2_Showman.wav,S72,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S72_whistle_2_Showman.wav
S213_whistle_1_Panter.wav,S213,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S213_whistle_1_Panter.wav
S141_whistle_2_Potter.wav,S141,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S141_whistle_2_Potter.wav
S47_hum_1_pinkpanther.wav,S47,hum,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S47_hum_1_pinkpanther.wav
S14_hum_1_Hakuna.wav,S14,hum,1,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S14_hum_1_Hakuna.wav
S89_hum_1_Rain.wav,S89,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S89_hum_1_Rain.wav
S22_hum_2_Frozen.wav,S22,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S22_hum_2_Frozen.wav
S109_whistle_1_[Potter].wav,S109,whistle,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S109_whistle_1_[Potter].wav
S15_whistle_2_Potter.wav,S15,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S15_whistle_2_Potter.wav
S153_whistle_1_panther.wav,S153,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S153_whistle_1_panther.wav
S59_hum_2_Mamma.wav,S59,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S59_hum_2_Mamma.wav
S39_whistle_2_StarWars.wav,S39,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S39_whistle_2_StarWars.wav
S17_hum_3_Mamma.wav,S17,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S17_hum_3_Mamma.wav
S71_hum_1_Potter.wav,S71,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S71_hum_1_Potter.wav
S180_whistle_2_showman.wav,S180,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S180_whistle_2_showman.wav
S110_hum_1_Potter.wav,S110,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S110_hum_1_Potter.wav
S151_hum_1_Showman.wav,S151,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S151_hum_1_Showman.wav
S97_hum_1_Potter.wav,S97,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S97_hum_1_Potter.wav
S141_hum_2_Hakuna_Matata.wav,S141,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S141_hum_2_Hakuna_Matata.wav
S94_hum_1_Rain.wav,S94,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S94_hum_1_Rain.wav
S165_hum_2_StarWars.wav,S165,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S165_hum_2_StarWars.wav
S87_whistle_2_Frozen.wav,S87,whistle,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S87_whistle_2_Frozen.wav
S64_hum_2_Mamma.wav,S64,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S64_hum_2_Mamma.wav
S31_hum_3_StarWars.wav,S31,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S31_hum_3_StarWars.wav
S127_hum_4_Panther.wav,S127,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S127_hum_4_Panther.wav
S158_whistle_2_Showman.wav,S158,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S158_whistle_2_Showman.wav
S32_whistle_2_Rain.wav,S32,whistle,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S32_whistle_2_Rain.wav
S51_hum_4_Rain.wav,S51,hum,4,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S51_hum_4_Rain.wav
S169_hum_4_Panther.wav,S169,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S169_hum_4_Panther.wav
S15_hum_2_Panther.wav,S15,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S15_hum_2_Panther.wav
S5_hum_1_letitgo.wav,S5,hum,1,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S5_hum_1_letitgo.wav
S49_hum_2_[ Showman ].wav,S49,hum,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S49_hum_2_[ Showman ].wav
S23_hum_4_Panther.wav,S23,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S23_hum_4_Panther.wav
S58_hum_3_Showman.wav,S58,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S58_hum_3_Showman.wav
S168_hum_2_StarWars.wav,S168,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S168_hum_2_StarWars.wav
S69_hum_2_Hakuna.wav,S69,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S69_hum_2_Hakuna.wav
S13_hum_2_Potter.wav,S13,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S13_hum_2_Potter.wav
S54_whistle_2_Hakuna.wav,S54,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S54_whistle_2_Hakuna.wav
S108_hum_2_Hakuna.wav,S108,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S108_hum_2_Hakuna.wav
S172_hum_2_Potter.wav,S172,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S172_hum_2_Potter.wav
S136_hum_2_Hakuna.wav,S136,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S136_hum_2_Hakuna.wav
S179_whistle_2_Hakuna.wav,S179,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S179_whistle_2_Hakuna.wav
S7_hum_2_Frozen.wav,S7,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S7_hum_2_Frozen.wav
S57_hum_2_Hakuna.wav,S57,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S57_hum_2_Hakuna.wav
S35_hum_1_[Rain].wav,S35,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S35_hum_1_[Rain].wav
S156_hum_2_Mamma.wav,S156,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S156_hum_2_Mamma.wav
S118_hum_3_Mamma.wav,S118,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S118_hum_3_Mamma.wav
S111_hum_2_Panther.wav,S111,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S111_hum_2_Panther.wav
S194_whistle_2_[mamma].wav,S194,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S194_whistle_2_[mamma].wav
S37_hum_1_[Potter].wav,S37,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S37_hum_1_[Potter].wav
S31_hum_4_StarWars.wav,S31,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S31_hum_4_StarWars.wav
S208_hum_2_Panther.wav,S208,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S208_hum_2_Panther.wav
S210_hum_2_Mamma.wav,S210,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S210_hum_2_Mamma.wav
S7_hum_3_Mamma.wav,S7,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S7_hum_3_Mamma.wav
S8_hum_2_[Rain].wav,S8,hum,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S8_hum_2_[Rain].wav
S88_hum_1_[Rain].wav,S88,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S88_hum_1_[Rain].wav
S90_hum_2_Potter.wav,S90,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S90_hum_2_Potter.wav
S129_hum_2_Potter.wav,S129,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S129_hum_2_Potter.wav
S153_hum_2_hakuna.wav,S153,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S153_hum_2_hakuna.wav
S189_whistle_2_starwars.wav,S189,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S189_whistle_2_starwars.wav
S48_Hum_2_Potter.wav,S48,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S48_Hum_2_Potter.wav
S32_hum_2_Hakuna.wav,S32,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S32_hum_2_Hakuna.wav
S76_hum_2_Potter.wav,S76,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S76_hum_2_Potter.wav
S128_hum_3_StarWars.wav,S128,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S128_hum_3_StarWars.wav
S70_hum_3_Showman.wav,S70,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S70_hum_3_Showman.wav
S202_hum_4_Showman.wav,S202,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S202_hum_4_Showman.wav
S117_hum_2_Potter.wav,S117,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S117_hum_2_Potter.wav
S177_hum_2_Panther.wav,S177,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S177_hum_2_Panther.wav
S85_hum_2_Mamma.wav,S85,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S85_hum_2_Mamma.wav
S87_whistle_2_StarWars.wav,S87,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S87_whistle_2_StarWars.wav
S144_whistle_2_Potter.wav,S144,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S144_whistle_2_Potter.wav
S88_whistle_1_[potter].wav,S88,whistle,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S88_whistle_1_[potter].wav
S49_hum_4_[ Mamma ].wav,S49,hum,4,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S49_hum_4_[ Mamma ].wav
S213_hum_2_Potter.wav,S213,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S213_hum_2_Potter.wav
S155_hum_4_Showman.wav,S155,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S155_hum_4_Showman.wav
S164_hum_1_[Mamma].wav,S164,hum,1,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S164_hum_1_[Mamma].wav
S20_hum_4_Rain.wav,S20,hum,4,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S20_hum_4_Rain.wav
S217_whistle_2_Hakuna.wav,S217,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S217_whistle_2_Hakuna.wav
S191_hum_4_Panther.wav,S191,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S191_hum_4_Panther.wav
S134_whistle_2_[Mamma].wav,S134,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S134_whistle_2_[Mamma].wav
S23_hum_2_Mamma.wav,S23,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S23_hum_2_Mamma.wav
S21_hum_4_Frozen.wav,S21,hum,4,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S21_hum_4_Frozen.wav
S80_hum_2_Frozen.wav,S80,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S80_hum_2_Frozen.wav
S111_hum_2_Mamma.wav,S111,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S111_hum_2_Mamma.wav
S51_hum_4_Showman.wav,S51,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S51_hum_4_Showman.wav
S60_hum_1_[Mamma].wav,S60,hum,1,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S60_hum_1_[Mamma].wav
S107_hum_2_Frozen.wav,S107,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S107_hum_2_Frozen.wav
S128_hum_4_StarWars.wav,S128,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S128_hum_4_StarWars.wav
S66_hum_2_Frozen.wav,S66,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S66_hum_2_Frozen.wav
S48_Whistle_2_Showman.wav,S48,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S48_Whistle_2_Showman.wav
S179_hum_1_Showman.wav,S179,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S179_hum_1_Showman.wav
S58_hum_2_Frozen.wav,S58,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S58_hum_2_Frozen.wav
S138_whistle_2_Hakuna.wav,S138,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S138_whistle_2_Hakuna.wav
S120_whistle_2_Showman.wav,S120,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S120_whistle_2_Showman.wav
S216_hum_4_Panther.wav,S216,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S216_hum_4_Panther.wav
S186_hum_1_[Potter].wav,S186,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S186_hum_1_[Potter].wav
S15_whistle_2_Hakuna.wav,S15,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S15_whistle_2_Hakuna.wav
S107_whistle_1_Panther.wav,S107,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S107_whistle_1_Panther.wav
S90_whistle_2_Showman.wav,S90,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S90_whistle_2_Showman.wav
S219_hum_3_Mamma.wav,S219,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S219_hum_3_Mamma.wav
S73_hum_2_Panther.wav,S73,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S73_hum_2_Panther.wav
S185_hum_4_Showman.wav,S185,hum,4,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S185_hum_4_Showman.wav
S51_hum_4_StarWars.wav,S51,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S51_hum_4_StarWars.wav
S121_hum_2_Panther.wav,S121,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S121_hum_2_Panther.wav
S26_hum_3_Showman.wav,S26,hum,3,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S26_hum_3_Showman.wav
S198_whistle_2_Hakuna.wav,S198,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S198_whistle_2_Hakuna.wav
S208_hum_2_Hakuna.wav,S208,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S208_hum_2_Hakuna.wav
S1_whistle_2_Hakuna.wav,S1,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S1_whistle_2_Hakuna.wav
S144_whistle_2_Showman.wav,S144,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S144_whistle_2_Showman.wav
S13_hum_4_Panther.wav,S13,hum,4,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S13_hum_4_Panther.wav
S105_whistle_2_starwars.wav,S105,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S105_whistle_2_starwars.wav
S104_Hum_2_HakunaMatata.wav,S104,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S104_Hum_2_HakunaMatata.wav
S108_hum_2_StarWars.wav,S108,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S108_hum_2_StarWars.wav
S97_hum_3_StarWars.wav,S97,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S97_hum_3_StarWars.wav
S163_whistle_1_Panther.wav,S163,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S163_whistle_1_Panther.wav
S190_hum_2_Potter.wav,S190,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S190_hum_2_Potter.wav
S132_hum_2_Hakuna.wav,S132,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S132_hum_2_Hakuna.wav
S148_hum_2_Potter.wav,S148,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S148_hum_2_Potter.wav
S116_hum_2_Mamma.wav,S116,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S116_hum_2_Mamma.wav
S3_hum_2_Frozen.wav,S3,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S3_hum_2_Frozen.wav
S53_hum_2_Hakuna.wav,S53,hum,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S53_hum_2_Hakuna.wav
S29_hum_2_Potter.wav,S29,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S29_hum_2_Potter.wav
S17_hum_2_Potter.wav,S17,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S17_hum_2_Potter.wav
S176_hum_2_Potter.wav,S176,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S176_hum_2_Potter.wav
S94_whistle_2_Rain.wav,S94,whistle,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S94_whistle_2_Rain.wav
S99_hum_1_[Frozen].wav,S99,hum,1,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S99_hum_1_[Frozen].wav
S117_whistle_2_Potter.wav,S117,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S117_whistle_2_Potter.wav
S24_hum_2_Mamma.wav,S24,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S24_hum_2_Mamma.wav
S51_hum_3_StarWars.wav,S51,hum,3,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S51_hum_3_StarWars.wav
S66_whistle_2_Frozen.wav,S66,whistle,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S66_whistle_2_Frozen.wav
S210_hum_1_Potter.wav,S210,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S210_hum_1_Potter.wav
S161_hum_1_Showman.wav,S161,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S161_hum_1_Showman.wav
S43_whistle_2_Potter.wav,S43,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S43_whistle_2_Potter.wav
S52_whistle_2_Rain.wav,S52,whistle,2,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S52_whistle_2_Rain.wav
S44_whistle_2_Mamma.wav,S44,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S44_whistle_2_Mamma.wav
S25_hum_2_Panther.wav,S25,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S25_hum_2_Panther.wav
S19_hum_2_Mamma.wav,S19,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S19_hum_2_Mamma.wav
S80_hum_1_Rain.wav,S80,hum,1,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S80_hum_1_Rain.wav
S31_hum_1_Hakuna.wav,S31,hum,1,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S31_hum_1_Hakuna.wav
S97_hum_4_StarWars.wav,S97,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S97_hum_4_StarWars.wav
S114_hum_1_potter.wav,S114,hum,1,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S114_hum_1_potter.wav
S55_pinkpanther_hum_2.wav,S55,hum,hum,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S55_pinkpanther_hum_2.wav
S15_whistle_2_Mamma.wav,S15,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S15_whistle_2_Mamma.wav
S39_hum_2_Frozen.wav,S39,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S39_hum_2_Frozen.wav
S170_whistle_2_StarWars.wav,S170,whistle,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S170_whistle_2_StarWars.wav
S221_hum_1_StartWars.wav,S221,hum,1,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S221_hum_1_StartWars.wav
S217_hum_2_Mamma.wav,S217,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S217_hum_2_Mamma.wav
S153_whistle_2_hakuna.wav,S153,whistle,2,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S153_whistle_2_hakuna.wav
S107_hum_1_Showman.wav,S107,hum,1,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S107_hum_1_Showman.wav
S197_hum_2_Panther.wav,S197,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S197_hum_2_Panther.wav
S151_hum_2_Mamma.wav,S151,hum,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S151_hum_2_Mamma.wav
S72_hum_2_StarWars.wav,S72,hum,2,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S72_hum_2_StarWars.wav
S84_hum_2_Frozen.wav,S84,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S84_hum_2_Frozen.wav
S43_hum_2_Panther.wav,S43,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S43_hum_2_Panther.wav
S49_hum_3_[ Mamma ].wav,S49,hum,3,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S49_hum_3_[ Mamma ].wav
S47_hum_4_mamamia.wav,S47,hum,4,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S47_hum_4_mamamia.wav
S103_hum_2_Frozen.wav,S103,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S103_hum_2_Frozen.wav
S145_hum_2_[Panther].wav,S145,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S145_hum_2_[Panther].wav
S82_hum_4_[Hakuna].wav,S82,hum,4,Hakuna,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S82_hum_4_[Hakuna].wav
S62_hum_2_Frozen.wav,S62,hum,2,Frozen,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S62_hum_2_Frozen.wav
S200_whistle_2_Potter.wav,S200,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S200_whistle_2_Potter.wav
S148_hum_4_StarWars.wav,S148,hum,4,StarWars,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S148_hum_4_StarWars.wav
S200_whistle_2_Showman.wav,S200,whistle,2,Showman,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S200_whistle_2_Showman.wav
S102_whistle_2_Mamma.wav,S102,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S102_whistle_2_Mamma.wav
S21_hum_4_Rain.wav,S21,hum,4,Rain,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S21_hum_4_Rain.wav
S156_whistle_2_Potter.wav,S156,whistle,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S156_whistle_2_Potter.wav
S147_hum_2_Panther.wav,S147,hum,2,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S147_hum_2_Panther.wav
S217_hum_2_Potter.wav,S217,hum,2,Potter,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S217_hum_2_Potter.wav
S153_whistle_2_mamma.wav,S153,whistle,2,Mamma,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S153_whistle_2_mamma.wav
S175_whistle_1_Panther.wav,S175,whistle,1,Panther,/Users/shalinijain/Desktop/Machine-Learning/Songs/Test-Gender/S175_whistle_1_Panther.wav
